Date,Open,High,Low,Close,Volume
2018-01-01,273.0,277.8999938964844,270.0,271.1499938964844,4614411
2018-01-02,274.3999938964844,274.3999938964844,268.1000061035156,271.8999938964844,4546324
2018-01-03,273.3999938964844,279.3500061035156,273.1000061035156,276.5,7285874
2018-01-04,277.1000061035156,281.29998779296875,274.79998779296875,279.79998779296875,10346774
2018-01-05,282.0,284.0,275.1000061035156,276.3999938964844,7084973
2018-01-08,277.0,279.04998779296875,273.70001220703125,276.1499938964844,4157464
2018-01-09,277.54998779296875,277.54998779296875,270.6499938964844,271.5,5197857
2018-01-10,272.79998779296875,276.5,266.6000061035156,268.79998779296875,7472579
2018-01-11,268.79998779296875,271.1499938964844,266.79998779296875,267.75,6502479
2018-01-12,269.0,271.6000061035156,266.6499938964844,268.8500061035156,4435500
2018-01-15,270.20001220703125,274.6499938964844,265.79998779296875,266.70001220703125,6592272
2018-01-16,267.79998779296875,268.0,259.70001220703125,260.54998779296875,8447591
2018-01-17,260.29998779296875,265.25,256.45001220703125,262.75,11037340
2018-01-18,263.70001220703125,263.70001220703125,252.10000610351562,253.89999389648438,11341249
2018-01-19,254.0,259.3500061035156,252.1999969482422,258.0,5898314
2018-01-22,258.0,258.79998779296875,251.10000610351562,255.10000610351562,6230212
2018-01-23,256.1000061035156,270.70001220703125,256.1000061035156,264.95001220703125,17400430
2018-01-24,263.54998779296875,264.3999938964844,256.79998779296875,258.70001220703125,6409442
2018-01-25,259.29998779296875,266.8500061035156,256.3999938964844,258.95001220703125,15254979
2018-01-29,261.6000061035156,263.8999938964844,253.39999389648438,258.6000061035156,5990929
2018-01-30,257.75,258.0,252.5500030517578,253.5500030517578,5286436
2018-01-31,253.39999389648438,263.20001220703125,252.0,256.1499938964844,17514495
2018-02-01,257.79998779296875,259.5,248.75,256.25,8940788
2018-02-02,256.45001220703125,261.6499938964844,245.75,249.85000610351562,21737420
2018-02-05,242.5,249.39999389648438,240.25,246.60000610351562,8462501
2018-02-06,236.0,248.5,232.5,244.39999389648438,10473645
2018-02-07,245.0,253.0,244.10000610351562,246.0,13707458
2018-02-08,245.60000610351562,249.35000610351562,240.5,245.1999969482422,10180978
2018-02-09,240.0,245.5,237.35000610351562,243.5,7024965
2018-02-12,247.0,247.64999389648438,242.0,243.25,5557349
2018-02-14,246.3000030517578,246.5500030517578,241.75,243.25,7121280
2018-02-15,245.5,254.25,244.0,251.5,10053559
2018-02-16,255.5,256.95001220703125,246.39999389648438,247.64999389648438,7629453
2018-02-19,248.10000610351562,250.5,242.60000610351562,247.5500030517578,6056718
2018-02-20,247.8000030517578,252.39999389648438,246.8000030517578,248.8000030517578,4778807
2018-02-21,250.5,250.8000030517578,238.75,240.64999389648438,11901519
2018-02-22,238.5,241.0,233.85000610351562,239.89999389648438,13120748
2018-02-23,241.5,247.4499969482422,240.0500030517578,246.5500030517578,6908252
2018-02-26,246.5500030517578,251.4499969482422,244.60000610351562,246.1999969482422,6522004
2018-02-27,248.64999389648438,249.89999389648438,243.35000610351562,244.3000030517578,4805004
2018-02-28,240.75,246.64999389648438,238.64999389648438,245.39999389648438,8747792
2018-03-01,243.39999389648438,247.0,239.0,240.8000030517578,5767109
2018-03-05,236.0,236.0,228.1999969482422,229.60000610351562,12425050
2018-03-06,231.0,235.10000610351562,224.14999389648438,225.85000610351562,12488311
2018-03-07,222.0,225.3000030517578,219.10000610351562,224.4499969482422,13960066
2018-03-08,226.5,227.5,217.6999969482422,222.6999969482422,7733982
2018-03-09,224.6999969482422,226.14999389648438,219.35000610351562,220.1999969482422,13433660
2018-03-12,220.0500030517578,228.60000610351562,217.39999389648438,227.64999389648438,9531278
2018-03-13,225.0,227.9499969482422,222.5,226.14999389648438,9990633
2018-03-14,223.5,227.89999389648438,221.6999969482422,226.6999969482422,6385584
2018-03-15,226.0,227.10000610351562,223.0,224.89999389648438,6730350
2018-03-16,224.0,227.3000030517578,220.14999389648438,221.6999969482422,7793461
2018-03-19,222.6999969482422,223.89999389648438,212.0,214.5500030517578,6780348
2018-03-20,211.0,218.8000030517578,210.3000030517578,217.3000030517578,9600657
2018-03-21,219.0,219.85000610351562,213.3000030517578,214.6999969482422,8817896
2018-03-22,215.6999969482422,219.1999969482422,212.60000610351562,216.8000030517578,8362938
2018-03-23,209.0,210.6999969482422,204.3000030517578,206.10000610351562,12819120
2018-03-26,205.35000610351562,211.5,202.60000610351562,210.5500030517578,10187531
2018-03-27,212.89999389648438,219.3000030517578,210.14999389648438,218.5,15563344
2018-03-28,216.5,216.5,212.3000030517578,214.5500030517578,13861721
2018-04-02,216.5500030517578,216.8000030517578,210.10000610351562,211.25,8156843
2018-04-03,210.0,211.6999969482422,204.4499969482422,207.9499969482422,18145471
2018-04-04,208.0,210.10000610351562,200.0,200.8000030517578,17752702
2018-04-05,206.6999969482422,214.9499969482422,206.14999389648438,214.14999389648438,24201909
2018-04-06,210.0500030517578,215.9499969482422,210.0500030517578,214.0,15008286
2018-04-09,214.64999389648438,223.5,214.64999389648438,221.35000610351562,18411692
2018-04-10,230.0,232.85000610351562,228.5,230.0,27519382
2018-04-11,235.0,236.5,231.10000610351562,234.1999969482422,18802049
2018-04-12,233.9499969482422,235.60000610351562,231.0500030517578,232.60000610351562,11712671
2018-04-13,235.0,238.5,234.60000610351562,237.8000030517578,16774668
2018-04-16,237.1999969482422,240.6999969482422,235.5500030517578,239.4499969482422,9325515
2018-04-17,241.5,246.8000030517578,238.0,239.39999389648438,16417908
2018-04-18,239.6999969482422,244.75,236.0500030517578,242.8000030517578,23323232
2018-04-19,250.0,267.79998779296875,249.10000610351562,264.75,37033062
2018-04-20,255.9499969482422,263.5,254.25,262.1000061035156,23314520
2018-04-23,263.0,264.95001220703125,254.3000030517578,255.60000610351562,9559885
2018-04-24,239.0,239.0,231.10000610351562,236.75,35117665
2018-04-25,234.75,236.39999389648438,230.10000610351562,232.0500030517578,10496552
2018-04-26,233.25,238.6999969482422,231.4499969482422,234.0,16400986
2018-04-27,236.75,237.9499969482422,234.0,234.9499969482422,9169183
2018-04-30,236.1999969482422,238.35000610351562,232.35000610351562,235.64999389648438,5872046
