Date,ALI_F,XLB,PICK,DBB,AA,CENX,KALU,RIO,NHYDY,ACH,CSTM,S32.AX,HINDALCO.NS,1211.HK,601600.SS,1378.HK
2023-11-06,2275.5,39.20000076293945,39.33000183105469,18.799999237060547,25.96999931335449,6.809999942779541,59.58000183105469,66.68000030517578,5.710000038146973,19.3799991607666,16.959999084472656,3.2699999809265137,5.795559182957482,10.616742224653771,0.8042748285908121,0.8933911712980126
2023-11-07,2251.5,38.43999862670898,38.40999984741211,18.799999237060547,25.540000915527344,6.510000228881836,57.84999847412109,64.69999694824219,5.480000019073486,19.739999771118164,16.729999542236328,3.25,5.822322497641449,10.569968227520995,0.8020801714372797,0.9180528918613872
2023-11-08,2251.25,38.560001373291016,37.88999938964844,18.770000457763672,25.530000686645508,6.440000057220459,57.18999862670898,64.58999633789062,5.519999980926514,18.479999542236328,16.889999389648438,3.109999895095825,5.863681078724587,10.477810762652265,0.7914153718708729,0.8938961829549295
2023-11-09,2232.0,38.22999954223633,37.79999923706055,18.65999984741211,24.57999992370605,6.630000114440918,56.22999954223633,64.45999908447266,5.480000019073486,17.6299991607666,17.1200008392334,3.200000047683716,5.821478229220051,10.49309877090868,0.7926586089598061,0.9021505894671455
2023-11-10,2206.0,38.68000030517578,38.04999923706055,18.5,24.63999938964844,6.690000057220459,55.72999954223633,65.45999908447266,5.449999809265137,17.219999313354492,17.56999969482422,3.150000095367432,5.77656590518678,10.295944725505224,0.779973336982692,0.9040966143456
2023-11-13,2216.5,38.625,38.20000076293945,18.61000061035156,24.600000381469727,6.730000019073486,55.95000076293945,65.58000183105469,5.400000095367432,17.43000030517578,17.139999389648438,3.059999942779541,5.852418444768085,10.335612364198248,0.7908880665620013,0.9063931211034676
2023-11-15,2199.75,39.93999862670898,40.0,18.8700008392334,26.950000762939453,7.570000171661377,62.2599983215332,67.86000061035156,5.889999866485596,18.34000015258789,17.959999084472656,3.1700000762939453,6.090506891698518,10.693561502020106,0.8107996472558308,0.9391030892528056
2023-11-16,2179.75,40.060001373291016,39.68999862670898,18.670000076293945,26.0,7.46999979019165,59.220001220703125,67.6500015258789,5.760000228881836,18.0,17.649999618530273,3.1700000762939453,6.062303237655986,10.725321042238098,0.8004637412125555,0.8940614362570859
2023-11-17,2177.5,40.1349983215332,40.36000061035156,18.68000030517578,26.21999931335449,7.800000190734863,60.7599983215332,68.19000244140625,5.980000019073486,18.75,17.799999237060547,3.1700000762939453,5.988308490773165,10.432740981260162,0.8037563914682172,0.8728128274399115
2023-11-20,2208.0,40.20500183105469,40.59999847412109,18.899999618530277,26.46999931335449,8.069999694824219,60.77999877929688,69.2300033569336,6.070000171661377,19.0,17.799999237060547,3.190000057220459,5.97059736014318,10.450567224456854,0.798923692100649,0.8710231253565377
2023-11-21,2219.25,40.36000061035156,40.90999984741211,18.86000061035156,26.38999938964844,8.0600004196167,59.52999877929688,70.23999786376953,5.980000019073486,18.61000061035156,17.260000228881836,3.240000009536743,6.083012985652593,10.36066773563473,0.8147889971464282,0.8636742006620275
2023-11-22,2188.0,40.3849983215332,40.68999862670898,18.6200008392334,26.3799991607666,7.849999904632568,59.72999954223633,69.8499984741211,5.849999904632568,19.34000015258789,17.450000762939453,3.240000009536743,6.002109061936119,10.262199271642183,0.8014787340888598,0.8645902592754664
2023-11-24,2200.25,40.560001373291016,40.54999923706055,18.809999465942383,26.239999771118164,7.949999809265137,59.65999984741211,69.72000122070312,6.019999980926514,18.90999984741211,17.5,3.140000104904175,6.092819843162778,9.762811555671869,0.7987806191117093,0.8258210419084493
2023-11-28,2188.5,40.59000015258789,40.709999084472656,18.81999969482422,26.07999992370605,7.699999809265137,58.08000183105469,69.43000030517578,6.019999980926514,19.3799991607666,17.3700008392334,3.0999999046325684,6.184886414553931,9.37256446909395,0.7909905376885125,0.8114330007339874
2023-11-29,2171.5,40.79999923706055,40.54999923706055,18.68000030517578,26.440000534057617,7.789999961853027,57.63999938964844,68.87000274658203,5.869999885559082,19.5,17.260000228881836,3.059999942779541,6.203090478249191,9.057657183240313,0.7913587962409803,0.7928657372151889
2023-11-30,2160.25,41.20500183105469,40.61000061035156,18.59000015258789,26.86000061035156,7.860000133514404,58.47999954223633,69.08999633789062,5.789999961853027,19.8799991607666,17.399999618530273,3.0799999237060547,6.188025583328885,8.969644119311877,0.782607477308488,0.8162376001931765
2023-12-01,2174.5,41.67499923706055,41.810001373291016,18.790000915527344,27.739999771118164,8.390000343322754,60.06999969482422,71.16000366210938,6.03000020980835,21.63999938964844,17.860000610351562,3.0899999141693115,6.204958167833007,8.791854011849834,0.7900613747405428,0.7848650693417827
2023-12-04,2148.75,41.18999862670898,40.59000015258789,18.450000762939453,26.809999465942383,8.239999771118164,61.27000045776367,69.05000305175781,5.769999980926514,22.690000534057617,18.32999992370605,3.119999885559082,6.23959086246799,8.813150953231261,0.7760061197860749,0.7691244581021637
2023-12-05,2126.0,40.625,40.02000045776367,18.280000686645508,25.239999771118164,7.670000076293945,58.54999923706055,68.48999786376953,5.610000133514404,21.850000381469727,17.600000381469727,3.059999942779541,6.241526385617387,8.862695705047004,0.7484023061564267,0.7536277129828922
2023-12-06,2109.75,40.540000915527344,40.09999847412109,18.11000061035156,25.1200008392334,7.369999885559082,58.47999954223633,68.98999786376953,5.670000076293945,22.170000076293945,17.399999618530273,3.119999885559082,6.277313009746362,9.088855051100934,0.743114652392871,0.7583992917116344
2023-12-07,2092.5,40.81499862670898,40.61000061035156,18.200000762939453,24.940000534057617,7.559999942779541,59.0,70.44000244140625,5.690000057220459,21.6299991607666,17.530000686645508,3.130000114440918,6.19585169242573,9.090012851966977,0.737620026867224,0.7374433254629382
2023-12-08,2109.0,40.96500015258789,40.5099983215332,18.209999084472656,25.020000457763672,7.900000095367432,60.0,70.16999816894531,5.670000076293945,21.90999984741211,17.600000381469727,3.130000114440918,6.24258438497924,8.99528412541571,0.731591329311665,0.7245727190546788
2023-12-11,2093.25,41.255001068115234,40.27000045776367,18.15999984741211,24.93000030517578,8.140000343322754,62.0,69.1500015258789,5.659999847412109,21.940000534057617,17.780000686645508,3.0899999141693115,6.261529443502037,8.886657986124362,0.7338703132160361,0.7106765480342846
2023-12-12,2093.25,41.494998931884766,40.11000061035156,18.200000762939453,24.049999237060547,7.949999809265137,60.5,69.44000244140625,5.739999771118164,22.38999938964844,17.510000228881836,3.049999952316284,6.328628188266952,8.85620802126324,0.7290011397512647,0.7429991763377548
2023-12-13,2113.5,42.0,41.0099983215332,18.43000030517578,25.989999771118164,8.579999923706055,64.8499984741211,70.45999908447266,5.909999847412109,22.309999465942383,18.270000457763672,3.039999961853028,6.389394596830758,8.681733934825683,0.709308816709607,0.7170753247600138
2023-12-14,2175.0,42.69499969482422,42.31999969482422,18.690000534057617,29.899999618530277,9.470000267028809,67.76000213623047,72.18000030517578,6.239999771118164,23.0,18.8799991607666,3.1600000858306885,6.520958292824603,8.756433172078124,0.7125228513421912,0.733543291282531
2023-12-15,2207.5,42.584999084472656,42.380001068115234,18.90999984741211,31.100000381469727,9.739999771118164,67.22000122070312,72.44999694824219,6.289999961853027,22.25,18.950000762939453,3.240000009536743,6.689948902036774,8.906650861066428,0.7230791279122609,0.7723936762288593
2023-12-18,2237.75,42.35499954223633,42.79999923706055,17.649999618530273,30.520000457763672,10.34000015258789,67.12999725341797,72.83000183105469,6.429999828338623,21.26000022888184,19.25,3.25,6.820669722894385,8.672656053811467,0.7184781836796588,0.761313981162784
2023-12-19,2211.25,42.744998931884766,43.54999923706055,17.790000915527344,32.41999816894531,11.789999961853027,69.83999633789062,73.79000091552734,6.5,21.68000030517578,19.739999771118164,3.25,6.796316095642275,8.629351870713032,0.7136848253460212,0.7671485749205842
2023-12-20,2187.75,42.09000015258789,41.650001525878906,17.6299991607666,30.649999618530277,11.579999923706056,68.6500015258789,72.45999908447266,6.400000095367432,20.21999931335449,19.399999618530277,3.2699999809265137,6.5975384037913205,8.547446415275418,0.720187944390946,0.7897840593357672
2023-12-21,2184.25,42.53499984741211,42.65999984741211,17.739999771118164,32.02000045776367,12.239999771118164,69.54000091552734,74.0,6.349999904632568,20.200000762939453,19.780000686645508,3.25,6.680301755598636,8.5992744273637,0.7232867321886371,0.794173308220803
2023-12-22,2268.0,42.79999923706055,42.84999847412109,18.010000228881836,33.77000045776367,12.649999618530272,71.01000213623047,73.83000183105469,6.630000114440918,19.959999084472656,20.0,3.240000009536743,6.862011751776418,8.647521033611648,0.7550605456590687,0.8054231102843026
2023-12-27,2327.5,43.10499954223633,43.47999954223633,18.3799991607666,34.810001373291016,12.59000015258789,73.47000122070312,74.7699966430664,6.71999979019165,19.479999542236328,20.489999771118164,3.309999942779541,7.28035090731524,8.761592778324713,0.7714494277139442,0.7993031536803646
2023-12-28,2319.0,42.93999862670898,43.34000015258789,18.21999931335449,34.54999923706055,12.670000076293944,73.08000183105469,74.54000091552734,6.690000057220459,19.59000015258789,20.38999938964844,3.3399999141693115,7.377454897829375,9.11663385036536,0.7814906887465912,0.8194727529859639
